# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 315         3.998       51.447      0.00        Hansweert   
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# STN,YYYYMMDD,HH,    T
  315,20220117,   17,     
  315,20220117,   18,     
  315,20220117,   19,     
  315,20220117,   20,     
  315,20220117,   21,     
  315,20220117,   22,     
  315,20220117,   23,     
  315,20220117,   24,     
  315,20220118,    1,     
  315,20220118,    2,     
  315,20220118,    3,     
  315,20220118,    4,     
  315,20220118,    5,     
  315,20220118,    6,     
  315,20220118,    7,     
  315,20220118,    8,     
  315,20220118,    9,     
  315,20220118,   10,     
  315,20220118,   11,     
  315,20220118,   12,     
  315,20220118,   13,     
  315,20220118,   14,     
  315,20220118,   15,     
  315,20220118,   16,     
  315,20220118,   17,     
  315,20220118,   18,     
  315,20220118,   19,     
  315,20220118,   20,     
  315,20220118,   21,     
  315,20220118,   22,     
  315,20220118,   23,     
  315,20220118,   24,     
  315,20220119,    1,     
  315,20220119,    2,     
  315,20220119,    3,     
  315,20220119,    4,     
  315,20220119,    5,     
  315,20220119,    6,     
  315,20220119,    7,     
  315,20220119,    8,     
  315,20220119,    9,     
  315,20220119,   10,     
  315,20220119,   11,     
  315,20220119,   12,     
  315,20220119,   13,     
  315,20220119,   14,     
  315,20220119,   15,     
  315,20220119,   16,     
  315,20220119,   17,     
  315,20220119,   18,     
  315,20220119,   19,     
  315,20220119,   20,     
  315,20220119,   21,     
  315,20220119,   22,     
  315,20220119,   23,     
  315,20220119,   24,     
  315,20220120,    1,     
  315,20220120,    2,     
  315,20220120,    3,     
  315,20220120,    4,     
  315,20220120,    5,     
  315,20220120,    6,     
  315,20220120,    7,     
  315,20220120,    8,     
  315,20220120,    9,     
  315,20220120,   10,     
  315,20220120,   11,     
  315,20220120,   12,     
  315,20220120,   13,     
  315,20220120,   14,     
  315,20220120,   15,     
  315,20220120,   16,     
  315,20220120,   17,     
  315,20220120,   18,     
  315,20220120,   19,     
  315,20220120,   20,     
  315,20220120,   21,     
  315,20220120,   22,     
  315,20220120,   23,     
  315,20220120,   24,     
  315,20220121,    1,     
  315,20220121,    2,     
  315,20220121,    3,     
  315,20220121,    4,     
  315,20220121,    5,     
  315,20220121,    6,     
  315,20220121,    7,     
  315,20220121,    8,     
  315,20220121,    9,     
  315,20220121,   10,     
  315,20220121,   11,     
  315,20220121,   12,     
  315,20220121,   13,     
  315,20220121,   14,     
  315,20220121,   15,     
  315,20220121,   16,     
  315,20220121,   17,     
  315,20220121,   18,     
  315,20220121,   19,     
  315,20220121,   20,     
  315,20220121,   21,     
  315,20220121,   22,     
  315,20220121,   23,     
  315,20220121,   24,     
  315,20220122,    1,     
  315,20220122,    2,     
  315,20220122,    3,     
  315,20220122,    4,     
  315,20220122,    5,     
  315,20220122,    6,     
  315,20220122,    7,     
  315,20220122,    8,     
  315,20220122,    9,     
  315,20220122,   10,     
  315,20220122,   11,     
  315,20220122,   12,     
  315,20220122,   13,     
  315,20220122,   14,     
  315,20220122,   15,     
  315,20220122,   16,     
  315,20220122,   17,     
  315,20220122,   18,     
  315,20220122,   19,     
  315,20220122,   20,     
  315,20220122,   21,     
  315,20220122,   22,     
  315,20220122,   23,     
  315,20220122,   24,     
  315,20220123,    1,     
  315,20220123,    2,     
  315,20220123,    3,     
  315,20220123,    4,     
  315,20220123,    5,     
  315,20220123,    6,     
  315,20220123,    7,     
  315,20220123,    8,     
  315,20220123,    9,     
  315,20220123,   10,     
  315,20220123,   11,     
  315,20220123,   12,     
  315,20220123,   13,     
  315,20220123,   14,     
  315,20220123,   15,     
  315,20220123,   16,     
  315,20220123,   17,     
  315,20220123,   18,     
  315,20220123,   19,     
  315,20220123,   20,     
  315,20220123,   21,     
  315,20220123,   22,     
  315,20220123,   23,     
  315,20220123,   24,     
  315,20220124,    1,     
  315,20220124,    2,     
  315,20220124,    3,     
  315,20220124,    4,     
  315,20220124,    5,     
  315,20220124,    6,     
  315,20220124,    7,     
  315,20220124,    8,     
  315,20220124,    9,     
  315,20220124,   10,     
  315,20220124,   11,     
  315,20220124,   12,     
  315,20220124,   13,     
  315,20220124,   14,     
  315,20220124,   15,     
  315,20220124,   16,     
  315,20220124,   17,     
  315,20220124,   18,     
  315,20220124,   19,     
  315,20220124,   20,     
  315,20220124,   21,     
  315,20220124,   22,     
  315,20220124,   23,     
  315,20220124,   24,     
  315,20220125,    1,     
  315,20220125,    2,     
  315,20220125,    3,     
  315,20220125,    4,     
  315,20220125,    5,     
  315,20220125,    6,     
  315,20220125,    7,     
  315,20220125,    8,     
  315,20220125,    9,     
  315,20220125,   10,     
  315,20220125,   11,     
  315,20220125,   12,     
  315,20220125,   13,     
  315,20220125,   14,     
  315,20220125,   15,     
  315,20220125,   16,     
  315,20220125,   17,     
  315,20220125,   18,     
  315,20220125,   19,     
  315,20220125,   20,     
  315,20220125,   21,     
  315,20220125,   22,     
  315,20220125,   23,     
  315,20220125,   24,     
  315,20220126,    1,     
  315,20220126,    2,     
  315,20220126,    3,     
  315,20220126,    4,     
  315,20220126,    5,     
  315,20220126,    6,     
  315,20220126,    7,     
  315,20220126,    8,     
  315,20220126,    9,     
  315,20220126,   10,     
  315,20220126,   11,     
  315,20220126,   12,     
  315,20220126,   13,     
  315,20220126,   14,     
  315,20220126,   15,     
  315,20220126,   16,     
  315,20220126,   17,     
  315,20220126,   18,     
  315,20220126,   19,     
  315,20220126,   20,     
  315,20220126,   21,     
  315,20220126,   22,     
  315,20220126,   23,     
  315,20220126,   24,     
  315,20220127,    1,     
  315,20220127,    2,     
  315,20220127,    3,     
  315,20220127,    4,     
  315,20220127,    5,     
  315,20220127,    6,     
  315,20220127,    7,     
  315,20220127,    8,     
  315,20220127,    9,     
  315,20220127,   10,     
  315,20220127,   11,     
  315,20220127,   12,     
  315,20220127,   13,     
  315,20220127,   14,     
  315,20220127,   15,     
  315,20220127,   16,     
  315,20220127,   17,     
  315,20220127,   18,     
  315,20220127,   19,     
  315,20220127,   20,     
  315,20220127,   21,     
  315,20220127,   22,     
  315,20220127,   23,     
  315,20220127,   24,     
  315,20220128,    1,     
  315,20220128,    2,     
  315,20220128,    3,     
  315,20220128,    4,     
  315,20220128,    5,     
  315,20220128,    6,     
  315,20220128,    7,     
  315,20220128,    8,     
  315,20220128,    9,     
  315,20220128,   10,     
  315,20220128,   11,     
  315,20220128,   12,     
  315,20220128,   13,     
  315,20220128,   14,     
  315,20220128,   15,     
  315,20220128,   16,     
  315,20220128,   17,     
  315,20220128,   18,     
  315,20220128,   19,     
  315,20220128,   20,     
  315,20220128,   21,     
  315,20220128,   22,     
  315,20220128,   23,     
  315,20220128,   24,     
  315,20220129,    1,     
  315,20220129,    2,     
  315,20220129,    3,     
  315,20220129,    4,     
  315,20220129,    5,     
  315,20220129,    6,     
  315,20220129,    7,     
  315,20220129,    8,     
  315,20220129,    9,     
  315,20220129,   10,     
  315,20220129,   11,     
  315,20220129,   12,     
  315,20220129,   13,     
  315,20220129,   14,     
  315,20220129,   15,     
  315,20220129,   16,     
  315,20220129,   17,     
  315,20220129,   18,     
  315,20220129,   19,     
  315,20220129,   20,     
  315,20220129,   21,     
  315,20220129,   22,     
  315,20220129,   23,     
  315,20220129,   24,     
  315,20220130,    1,     
  315,20220130,    2,     
  315,20220130,    3,     
  315,20220130,    4,     
  315,20220130,    5,     
  315,20220130,    6,     
  315,20220130,    7,     
  315,20220130,    8,     
  315,20220130,    9,     
  315,20220130,   10,     
  315,20220130,   11,     
  315,20220130,   12,     
  315,20220130,   13,     
  315,20220130,   14,     
  315,20220130,   15,     
  315,20220130,   16,     
  315,20220130,   17,     
  315,20220130,   18,     
  315,20220130,   19,     
  315,20220130,   20,     
  315,20220130,   21,     
  315,20220130,   22,     
  315,20220130,   23,     
  315,20220130,   24,     
  315,20220131,    1,     
  315,20220131,    2,     
  315,20220131,    3,     
  315,20220131,    4,     
  315,20220131,    5,     
  315,20220131,    6,     
  315,20220131,    7,     
  315,20220131,    8,     
  315,20220131,    9,     
  315,20220131,   10,     
  315,20220131,   11,     
  315,20220131,   12,     
  315,20220131,   13,     
  315,20220131,   14,     
  315,20220131,   15,     
  315,20220131,   16,     
  315,20220131,   17,     
  315,20220131,   18,     
  315,20220131,   19,     
  315,20220131,   20,     
  315,20220131,   21,     
  315,20220131,   22,     
  315,20220131,   23,     
  315,20220131,   24,     
  315,20220201,    1,     
  315,20220201,    2,     
  315,20220201,    3,     
  315,20220201,    4,     
  315,20220201,    5,     
  315,20220201,    6,     
  315,20220201,    7,     
  315,20220201,    8,     
  315,20220201,    9,     
  315,20220201,   10,     
  315,20220201,   11,     
  315,20220201,   12,     
  315,20220201,   13,     
  315,20220201,   14,     
  315,20220201,   15,     
  315,20220201,   16,     
  315,20220201,   17,     
  315,20220201,   18,     
  315,20220201,   19,     
  315,20220201,   20,     
  315,20220201,   21,     
  315,20220201,   22,     
  315,20220201,   23,     
  315,20220201,   24,     
  315,20220202,    1,     
  315,20220202,    2,     
  315,20220202,    3,     
  315,20220202,    4,     
  315,20220202,    5,     
  315,20220202,    6,     
  315,20220202,    7,     
  315,20220202,    8,     
  315,20220202,    9,     
  315,20220202,   10,     
  315,20220202,   11,     
  315,20220202,   12,     
  315,20220202,   13,     
  315,20220202,   14,     
  315,20220202,   15,     
  315,20220202,   16,     
  315,20220202,   17,     
  315,20220202,   18,     
  315,20220202,   19,     
  315,20220202,   20,     
  315,20220202,   21,     
  315,20220202,   22,     
  315,20220202,   23,     
  315,20220202,   24,     
  315,20220203,    1,     
  315,20220203,    2,     
  315,20220203,    3,     
  315,20220203,    4,     
  315,20220203,    5,     
  315,20220203,    6,     
  315,20220203,    7,     
  315,20220203,    8,     
  315,20220203,    9,     
  315,20220203,   10,     
  315,20220203,   11,     
  315,20220203,   12,     
  315,20220203,   13,     
  315,20220203,   14,     
  315,20220203,   15,     
  315,20220203,   16,     
  315,20220203,   17,     
  315,20220203,   18,     
  315,20220203,   19,     
  315,20220203,   20,     
  315,20220203,   21,     
  315,20220203,   22,     
  315,20220203,   23,     
  315,20220203,   24,     
  315,20220204,    1,     
  315,20220204,    2,     
  315,20220204,    3,     
  315,20220204,    4,     
  315,20220204,    5,     
  315,20220204,    6,     
  315,20220204,    7,     
  315,20220204,    8,     
  315,20220204,    9,     
  315,20220204,   10,     
  315,20220204,   11,     
  315,20220204,   12,     
  315,20220204,   13,     
  315,20220204,   14,     
  315,20220204,   15,     
  315,20220204,   16,     
  315,20220204,   17,     
  315,20220204,   18,     
  315,20220204,   19,     
  315,20220204,   20,     
  315,20220204,   21,     
  315,20220204,   22,     
  315,20220204,   23,     
  315,20220204,   24,     
  315,20220205,    1,     
  315,20220205,    2,     
  315,20220205,    3,     
  315,20220205,    4,     
  315,20220205,    5,     
  315,20220205,    6,     
  315,20220205,    7,     
  315,20220205,    8,     
  315,20220205,    9,     
  315,20220205,   10,     
  315,20220205,   11,     
  315,20220205,   12,     
  315,20220205,   13,     
  315,20220205,   14,     
  315,20220205,   15,     
  315,20220205,   16,     
  315,20220205,   17,     
  315,20220205,   18,     
  315,20220205,   19,     
  315,20220205,   20,     
  315,20220205,   21,     
  315,20220205,   22,     
  315,20220205,   23,     
  315,20220205,   24,     
  315,20220206,    1,     
  315,20220206,    2,     
  315,20220206,    3,     
  315,20220206,    4,     
  315,20220206,    5,     
  315,20220206,    6,     
  315,20220206,    7,     
  315,20220206,    8,     
  315,20220206,    9,     
  315,20220206,   10,     
  315,20220206,   11,     
  315,20220206,   12,     
  315,20220206,   13,     
  315,20220206,   14,     
  315,20220206,   15,     
  315,20220206,   16,     
  315,20220206,   17,     
  315,20220206,   18,     
  315,20220206,   19,     
  315,20220206,   20,     
  315,20220206,   21,     
  315,20220206,   22,     
  315,20220206,   23,     
  315,20220206,   24,     
  315,20220207,    1,     
  315,20220207,    2,     
  315,20220207,    3,     
  315,20220207,    4,     
  315,20220207,    5,     
  315,20220207,    6,     
  315,20220207,    7,     
  315,20220207,    8,     
  315,20220207,    9,     
  315,20220207,   10,     
  315,20220207,   11,     
  315,20220207,   12,     
  315,20220207,   13,     
  315,20220207,   14,     
  315,20220207,   15,     
  315,20220207,   16,     
  315,20220207,   17,     
  315,20220207,   18,     
  315,20220207,   19,     
  315,20220207,   20,     
  315,20220207,   21,     
  315,20220207,   22,     
  315,20220207,   23,     
  315,20220207,   24,     
  315,20220208,    1,     
  315,20220208,    2,     
  315,20220208,    3,     
  315,20220208,    4,     
  315,20220208,    5,     
  315,20220208,    6,     
  315,20220208,    7,     
  315,20220208,    8,     
  315,20220208,    9,     
  315,20220208,   10,     
  315,20220208,   11,     
  315,20220208,   12,     
  315,20220208,   13,     
  315,20220208,   14,     
  315,20220208,   15,     
  315,20220208,   16,     
  315,20220208,   17,     
  315,20220208,   18,     
  315,20220208,   19,     
  315,20220208,   20,     
  315,20220208,   21,     
  315,20220208,   22,     
  315,20220208,   23,     
  315,20220208,   24,     
  315,20220209,    1,     
  315,20220209,    2,     
  315,20220209,    3,     
  315,20220209,    4,     
  315,20220209,    5,     
  315,20220209,    6,     
  315,20220209,    7,     
  315,20220209,    8,     
  315,20220209,    9,     
  315,20220209,   10,     
  315,20220209,   11,     
  315,20220209,   12,     
  315,20220209,   13,     
  315,20220209,   14,     
  315,20220209,   15,     
  315,20220209,   16,     
  315,20220209,   17,     
  315,20220209,   18,     
  315,20220209,   19,     
  315,20220209,   20,     
  315,20220209,   21,     
  315,20220209,   22,     
  315,20220209,   23,     
